Release Date,Series,Set Name,Set Code,Card Name,Card Number,Set Total,Rarity,Price,Price Source,Previous Price,Card ID,Picture URL,Set Logo,Set Symbol,Last Checked,Last Priced,Supertype,Subtypes,PSA10 Slab Price,Is 1st Edition,Price Volatile
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Dusknoir,70,64,Illustration Rare,$32.67,market,$32.29,sv6pt5-70,https://images.pokemontcg.io/sv6pt5/70_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Cresselia,71,64,Illustration Rare,$26.41,market,$26.31,sv6pt5-71,https://images.pokemontcg.io/sv6pt5/71_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Munkidori,72,64,Illustration Rare,$30.82,market,$31.13,sv6pt5-72,https://images.pokemontcg.io/sv6pt5/72_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Fezandipiti,73,64,Illustration Rare,$13.03,market,$13.08,sv6pt5-73,https://images.pokemontcg.io/sv6pt5/73_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Okidogi,74,64,Illustration Rare,$16.29,market,$16.41,sv6pt5-74,https://images.pokemontcg.io/sv6pt5/74_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Zorua,75,64,Illustration Rare,$26.91,market,$27.31,sv6pt5-75,https://images.pokemontcg.io/sv6pt5/75_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Cufant,76,64,Illustration Rare,$16.97,market,$17.09,sv6pt5-76,https://images.pokemontcg.io/sv6pt5/76_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Fraxure,77,64,Illustration Rare,$17.43,market,$17.60,sv6pt5-77,https://images.pokemontcg.io/sv6pt5/77_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Persian,78,64,Illustration Rare,$74.02,market,$74.89,sv6pt5-78,https://images.pokemontcg.io/sv6pt5/78_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Bewear,79,64,Illustration Rare,$26.93,market,$26.93,sv6pt5-79,https://images.pokemontcg.io/sv6pt5/79_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Okidogi ex,90,64,Special Illustration Rare,$22.32,market,$22.32,sv6pt5-90,https://images.pokemontcg.io/sv6pt5/90_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Munkidori ex,91,64,Special Illustration Rare,$18.76,market,$18.86,sv6pt5-91,https://images.pokemontcg.io/sv6pt5/91_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Fezandipiti ex,92,64,Special Illustration Rare,$36.60,market,$36.60,sv6pt5-92,https://images.pokemontcg.io/sv6pt5/92_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Pecharunt ex,93,64,Special Illustration Rare,$25.92,market,$25.92,sv6pt5-93,https://images.pokemontcg.io/sv6pt5/93_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Cassiopeia,94,64,Special Illustration Rare,$41.21,market,$41.30,sv6pt5-94,https://images.pokemontcg.io/sv6pt5/94_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Pecharunt ex,95,64,Hyper Rare,$21.38,market,$21.38,sv6pt5-95,https://images.pokemontcg.io/sv6pt5/95_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Basic Darkness Energy,98,64,Hyper Rare,$60.36,market,$60.49,sv6pt5-98,https://images.pokemontcg.io/sv6pt5/98_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Energy,Basic,,,
2024/08/02,Scarlet & Violet,Shrouded Fable,SFA,Basic Metal Energy,99,64,Hyper Rare,$33.38,market,$33.38,sv6pt5-99,https://images.pokemontcg.io/sv6pt5/99_hires.png,https://images.pokemontcg.io/sv6pt5/logo.png,https://images.pokemontcg.io/sv6pt5/symbol.png,2026-09-24,2026-09-24,Energy,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Bulbasaur,143,142,Illustration Rare,$97.86,market,$98.13,sv7-143,https://images.pokemontcg.io/sv7/143_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Ledian,144,142,Illustration Rare,$6.03,market,$5.98,sv7-144,https://images.pokemontcg.io/sv7/144_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Lileep,145,142,Illustration Rare,$9.42,market,$9.65,sv7-145,https://images.pokemontcg.io/sv7/145_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Turtonator,146,142,Illustration Rare,$5.14,market,$5.08,sv7-146,https://images.pokemontcg.io/sv7/146_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Raboot,147,142,Illustration Rare,$8.11,market,$8.17,sv7-147,https://images.pokemontcg.io/sv7/147_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Squirtle,148,142,Illustration Rare,$96.84,market,$98.24,sv7-148,https://images.pokemontcg.io/sv7/148_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Crabominable,149,142,Illustration Rare,$3.48,market,$3.56,sv7-149,https://images.pokemontcg.io/sv7/149_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Joltik,150,142,Illustration Rare,$6.45,market,$6.90,sv7-150,https://images.pokemontcg.io/sv7/150_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Zeraora,151,142,Illustration Rare,$13.07,market,$13.88,sv7-151,https://images.pokemontcg.io/sv7/151_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Milcery,152,142,Illustration Rare,$15.89,market,$16.06,sv7-152,https://images.pokemontcg.io/sv7/152_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Meditite,153,142,Illustration Rare,$8.19,market,$8.63,sv7-153,https://images.pokemontcg.io/sv7/153_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Gulpin,154,142,Illustration Rare,$15.28,market,$15.37,sv7-154,https://images.pokemontcg.io/sv7/154_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Archaludon,155,142,Illustration Rare,$4.19,market,$4.18,sv7-155,https://images.pokemontcg.io/sv7/155_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Hydrapple ex,167,142,Special Illustration Rare,$38.73,market,$38.61,sv7-167,https://images.pokemontcg.io/sv7/167_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2|ex,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Galvantula ex,168,142,Special Illustration Rare,$19.32,market,$19.41,sv7-168,https://images.pokemontcg.io/sv7/168_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Dachsbun ex,169,142,Special Illustration Rare,$76.10,market,$76.10,sv7-169,https://images.pokemontcg.io/sv7/169_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|ex,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Terapagos ex,170,142,Special Illustration Rare,$34.64,market,$34.83,sv7-170,https://images.pokemontcg.io/sv7/170_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Briar,171,142,Special Illustration Rare,$11.72,market,$11.69,sv7-171,https://images.pokemontcg.io/sv7/171_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Lacey,172,142,Special Illustration Rare,$18.04,market,$18.04,sv7-172,https://images.pokemontcg.io/sv7/172_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/09/13,Scarlet & Violet,Stellar Crown,SCR,Terapagos ex,173,142,Hyper Rare,$12.65,market,$12.24,sv7-173,https://images.pokemontcg.io/sv7/173_hires.png,https://images.pokemontcg.io/sv7/logo.png,https://images.pokemontcg.io/sv7/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Exeggcute,192,191,Illustration Rare,$7.49,market,$7.44,sv8-192,https://images.pokemontcg.io/sv8/192_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Vivillon,193,191,Illustration Rare,$4.74,market,$4.64,sv8-193,https://images.pokemontcg.io/sv8/193_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Shiinotic,194,191,Illustration Rare,$3.74,market,$3.79,sv8-194,https://images.pokemontcg.io/sv8/194_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Castform Sunny Form,195,191,Illustration Rare,$8.09,market,$8.07,sv8-195,https://images.pokemontcg.io/sv8/195_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Larvesta,196,191,Illustration Rare,$2.79,market,$2.85,sv8-196,https://images.pokemontcg.io/sv8/196_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Ceruledge,197,191,Illustration Rare,$24.97,market,$25.32,sv8-197,https://images.pokemontcg.io/sv8/197_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Feebas,198,191,Illustration Rare,$8.51,market,$8.50,sv8-198,https://images.pokemontcg.io/sv8/198_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Spheal,199,191,Illustration Rare,$10.05,market,$10.01,sv8-199,https://images.pokemontcg.io/sv8/199_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Bruxish,200,191,Illustration Rare,$2.80,market,$2.77,sv8-200,https://images.pokemontcg.io/sv8/200_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Cetitan,201,191,Illustration Rare,$2.77,market,$3.02,sv8-201,https://images.pokemontcg.io/sv8/201_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Stunfisk,202,191,Illustration Rare,$2.24,market,$2.28,sv8-202,https://images.pokemontcg.io/sv8/202_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Latios,203,191,Illustration Rare,$35.34,market,$35.51,sv8-203,https://images.pokemontcg.io/sv8/203_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Mesprit,204,191,Illustration Rare,$13.20,market,$13.56,sv8-204,https://images.pokemontcg.io/sv8/204_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Phanpy,205,191,Illustration Rare,$9.05,market,$8.97,sv8-205,https://images.pokemontcg.io/sv8/205_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Vibrava,206,191,Illustration Rare,$3.44,market,$3.58,sv8-206,https://images.pokemontcg.io/sv8/206_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Clobbopus,207,191,Illustration Rare,$5.90,market,$6.06,sv8-207,https://images.pokemontcg.io/sv8/207_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Alolan Dugtrio,208,191,Illustration Rare,$8.74,market,$8.62,sv8-208,https://images.pokemontcg.io/sv8/208_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Skarmory,209,191,Illustration Rare,$8.99,market,$9.05,sv8-209,https://images.pokemontcg.io/sv8/209_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Flapple,210,191,Illustration Rare,$4.59,market,$4.79,sv8-210,https://images.pokemontcg.io/sv8/210_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Appletun,211,191,Illustration Rare,$8.88,market,$8.77,sv8-211,https://images.pokemontcg.io/sv8/211_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Slakoth,212,191,Illustration Rare,$12.95,market,$12.86,sv8-212,https://images.pokemontcg.io/sv8/212_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Kecleon,213,191,Illustration Rare,$9.37,market,$9.30,sv8-213,https://images.pokemontcg.io/sv8/213_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Braviary,214,191,Illustration Rare,$4.96,market,$4.99,sv8-214,https://images.pokemontcg.io/sv8/214_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Durant ex,236,191,Special Illustration Rare,$40.24,market,$40.20,sv8-236,https://images.pokemontcg.io/sv8/236_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Milotic ex,237,191,Special Illustration Rare,$122.91,market,$123.47,sv8-237,https://images.pokemontcg.io/sv8/237_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Pikachu ex,238,191,Special Illustration Rare,$287.17,market,$286.65,sv8-238,https://images.pokemontcg.io/sv8/238_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Latias ex,239,191,Special Illustration Rare,$187.30,market,$187.30,sv8-239,https://images.pokemontcg.io/sv8/239_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Hydreigon ex,240,191,Special Illustration Rare,$36.94,market,$36.94,sv8-240,https://images.pokemontcg.io/sv8/240_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 2|Tera|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Archaludon ex,241,191,Special Illustration Rare,$12.62,market,$12.52,sv8-241,https://images.pokemontcg.io/sv8/241_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Alolan Exeggutor ex,242,191,Special Illustration Rare,$27.74,market,$28.24,sv8-242,https://images.pokemontcg.io/sv8/242_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Clemont's Quick Wit,243,191,Special Illustration Rare,$8.36,market,$8.56,sv8-243,https://images.pokemontcg.io/sv8/243_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Drayton,244,191,Special Illustration Rare,$8.17,market,$8.18,sv8-244,https://images.pokemontcg.io/sv8/244_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Jasmine's Gaze,245,191,Special Illustration Rare,$20.63,market,$20.57,sv8-245,https://images.pokemontcg.io/sv8/245_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Lisia's Appeal,246,191,Special Illustration Rare,$29.02,market,$29.07,sv8-246,https://images.pokemontcg.io/sv8/246_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Trainer,Supporter,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Pikachu ex,247,191,Hyper Rare,$81.78,market,$82.33,sv8-247,https://images.pokemontcg.io/sv8/247_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2024/11/08,Scarlet & Violet,Surging Sparks,SSP,Alolan Exeggutor ex,248,191,Hyper Rare,$10.07,market,$10.09,sv8-248,https://images.pokemontcg.io/sv8/248_hires.png,https://images.pokemontcg.io/sv8/logo.png,https://images.pokemontcg.io/sv8/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Leafeon ex,144,131,Special Illustration Rare,$333.47,market,$334.83,sv8pt5-144,https://images.pokemontcg.io/sv8pt5/144_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Teal Mask Ogerpon ex,145,131,Special Illustration Rare,$19.69,market,$19.69,sv8pt5-145,https://images.pokemontcg.io/sv8pt5/145_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Flareon ex,146,131,Special Illustration Rare,$206.16,market,$206.16,sv8pt5-146,https://images.pokemontcg.io/sv8pt5/146_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Ceruledge ex,147,131,Special Illustration Rare,$100.60,market,$100.74,sv8pt5-147,https://images.pokemontcg.io/sv8pt5/147_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Hearthflame Mask Ogerpon ex,148,131,Special Illustration Rare,$17.16,market,$17.15,sv8pt5-148,https://images.pokemontcg.io/sv8pt5/148_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Basic|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Vaporeon ex,149,131,Special Illustration Rare,$284.11,market,$284.11,sv8pt5-149,https://images.pokemontcg.io/sv8pt5/149_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
2025/01/17,Scarlet & Violet,Prismatic Evolutions,PRE,Glaceon ex,150,131,Special Illustration Rare,$273.70,market,$273.70,sv8pt5-150,https://images.pokemontcg.io/sv8pt5/150_hires.png,https://images.pokemontcg.io/sv8pt5/logo.png,https://images.pokemontcg.io/sv8pt5/symbol.png,2026-09-24,2026-09-24,Pokémon,Stage 1|Tera|ex,,,
